condition,frac_count,frac_mass,uniprot_bio_process
chemostat_u0.12,0.0003132568017901496,0.00039012226671400864,Galactose metabolism
chemostat_u0.12,0.001080251548441289,0.0016940411076322816,Gluconate utilization
chemostat_u0.12,0.007001128047431601,0.008808676799511181,Gluconeogenesis
chemostat_u0.12,0.003429677561867411,0.006872570769927109,Glucose metabolism
chemostat_u0.12,0.0007518163242963591,0.0028084121489802077,Glutamate biosynthesis
chemostat_u0.12,0.00040465028107531694,0.0005556454833033883,Glutathione biosynthesis
chemostat_u0.12,0.0008528981582760671,0.0012020915699758668,Glycerol metabolism
chemostat_u0.12,0.0003132568017901496,0.0005250911418711843,Glycogen biosynthesis
chemostat_u0.12,0.00024091708673757898,0.0005087051442482684,Glycogen metabolism
chemostat_u0.12,0.033763593165317886,0.04787520334055367,Glycolysis
chemostat_u0.12,0.08098980106901306,0.12412006957986242,Glyoxylate bypass
chemostat_u0.12,7.233971505257062e-05,8.13817348106548e-05,Heme biosynthesis
chemostat_u0.12,0.002031325034288702,0.002233054187333462,Histidine biosynthesis
chemostat_u0.12,0.027684473539650076,0.03030054327353333,Host-virus interaction
chemostat_u0.12,0.010714028511536085,0.013542411020391748,Hydrogen ion transport
chemostat_u0.12,0.0026313571350372565,0.006800805028458323,Hydrogen peroxide
chemostat_u0.12,0.05453930097229098,0.06856052580424424,Ion transport
chemostat_u0.12,0.005944774440570179,0.0034958848312047985,Iron storage
chemostat_u0.12,0.00041304685514391887,0.0007335093766318539,Iron transport
chemostat_u0.12,0.0016722100202777265,0.0007423596141118773,Isoleucine biosynthesis
chemostat_u0.12,0.0005706440915084478,0.0005320397904872178,Isoprene biosynthesis
chemostat_u0.12,0.007197155757417808,0.009123181383285122,Leucine biosynthesis
chemostat_u0.12,0.0011929594080544459,0.0007590043380130495,Lipid A biosynthesis
chemostat_u0.12,0.014735664545239934,0.01190788311690796,Lipid biosynthesis
chemostat_u0.12,0.001261746726385685,0.0024613678075959176,Lipid degradation
chemostat_u0.12,0.01630324033481662,0.01500091573249358,Lipid metabolism
chemostat_u0.12,0.0013121261707972967,0.0020365454188481175,Lipid transport
chemostat_u0.12,0.0036198922590368935,0.003498182566961696,Lipopolysaccharide biosynthesis
chemostat_u0.12,0.003409977907321845,0.003995472954219265,Lysine biosynthesis
chemostat_u0.12,0.0,2.0944508239817297e-07,Maltose metabolism
chemostat_u0.12,0.00034458248196916457,0.00030943046864537134,Menaquinone biosynthesis
chemostat_u0.12,0.004078797326401639,0.006904233938266129,Methionine biosynthesis
chemostat_u0.12,5.490067660239735e-05,3.129355937007996e-05,Methotrexate resistance
chemostat_u0.12,0.0006630064062630691,0.00041855998078409466,Molybdenum cofactor biosynthesis
chemostat_u0.12,3.229451564846903e-07,2.5934229320479663e-07,Nickel transport
chemostat_u0.12,0.00020184072280293145,0.00015625647292240956,Nitrate assimilation
chemostat_u0.12,3.1002735022530266e-05,4.6632331581004986e-05,Nitrogen fixation
chemostat_u0.12,0.0018062322602188728,0.00169668997190967,Nucleotide biosynthesis
chemostat_u0.12,0.004319068522826248,0.002465279502517177,Nucleotide metabolism
chemostat_u0.12,0.0038246394882481874,0.004825183487990144,One-carbon metabolism
chemostat_u0.12,1.3240751415872302e-05,1.8172440972782654e-05,Oxygen transport
chemostat_u0.12,0.00046730164143334686,0.0006221750977122197,PHB biosynthesis
chemostat_u0.12,0.0009649601275762546,0.0008755543662181505,Pantothenate biosynthesis
chemostat_u0.12,0.002779266016707245,0.0035913671481804365,Pentose shunt
chemostat_u0.12,0.00661133324355458,0.01319110124366233,Peptide transport
chemostat_u0.12,0.0019212007359274226,0.0025870692306689327,Peptidoglycan synthesis
chemostat_u0.12,0.0010883251773534063,0.0014845960252341086,Phenylalanine biosynthesis
chemostat_u0.12,0.00021572736453177312,0.00024224171824193395,Phosphate transport
chemostat_u0.12,0.0008383656262342561,0.0012250935681427722,Phospholipid biosynthesis
chemostat_u0.12,0.0008383656262342561,0.0012250935681427722,Phospholipid metabolism
chemostat_u0.12,0.030393014567087175,0.020187515455496647,Phosphotransferase system
chemostat_u0.12,9.042464381571328e-06,1.564677968503998e-05,Plasmid copy control
chemostat_u0.12,0.0006691423642362782,0.000938190766154169,Polyamine biosynthesis
chemostat_u0.12,8.073628912117258e-06,1.5708381179862976e-05,Polysaccharide degradation
chemostat_u0.12,0.0006223153165459982,0.000825034980313815,Porphyrin biosynthesis
chemostat_u0.12,3.229451564846903e-05,5.7166187195736615e-05,Potassium transport
chemostat_u0.12,0.0006303889454581155,0.0007349058332382951,Proline biosynthesis
chemostat_u0.12,3.067978986604558e-05,0.00013983539324819198,Proline metabolism
chemostat_u0.12,0.053884691140096516,0.08275474588816653,Protein biosynthesis
chemostat_u0.12,0.012263196427193144,0.017500784942525233,Protein transport
chemostat_u0.12,0.006045856274549887,0.009192051854497228,Purine biosynthesis
chemostat_u0.12,5.845307332372894e-05,4.3429053850209394e-05,Purine metabolism
chemostat_u0.12,0.0007650570757122313,0.0004386026431397034,Purine salvage
chemostat_u0.12,0.0005012108828642394,0.0007712507151838605,Putrescine biosynthesis
chemostat_u0.12,0.000259647905813691,0.00029841612137102046,Pyridine nucleotide biosynthesis
chemostat_u0.12,0.0015905048956870998,0.001836463763663039,Pyridoxine biosynthesis
chemostat_u0.12,0.0060390744262637085,0.006530777339961528,Pyrimidine biosynthesis
chemostat_u0.12,0.00019215236810839073,0.00019946564023684825,Queuosine biosynthesis
chemostat_u0.12,0.0012917806259387613,0.0011346995346395135,Quorum sensing
chemostat_u0.12,1.3886641728841682e-05,2.0266891796764384e-05,RNA repair
chemostat_u0.12,0.0008671077451613934,0.0012997915407651323,Respiratory chain
chemostat_u0.12,4.069108971707098e-05,7.317025555074995e-05,Restriction system
chemostat_u0.12,0.0008642012387530312,0.0004913951242030076,Riboflavin biosynthesis
chemostat_u0.12,0.0010744385356245647,0.0008633307816004241,Ribosome biogenesis
chemostat_u0.12,0.0007634423499298079,0.0010521929565333909,SOS response
chemostat_u0.12,0.0032778933383196067,0.002353880591309175,Septation
chemostat_u0.12,0.0021479082357796753,0.0028484531206151523,Serine biosynthesis
chemostat_u0.12,0.0007876632366661596,0.001471222340708037,Sodium transport
chemostat_u0.12,0.0006778618834613649,0.0009603057027956231,Spermidine biosynthesis
chemostat_u0.12,8.784108256383576e-05,7.453780873582039e-05,Steroid metabolism
chemostat_u0.12,0.028750192556049554,0.031663129530076176,Stress response
chemostat_u0.12,0.04870723439133396,0.04106446903203125,Sugar transport
chemostat_u0.12,0.0007011139347282626,0.0008303265487191098,Sulfate transport
chemostat_u0.12,0.0011135148995592122,0.0018945921662079106,Symport
chemostat_u0.12,3.1002735022530266e-05,2.199173365180817e-05,Tellurium resistance
chemostat_u0.12,0.0001198126530558201,0.0002334080638843169,Thiamine biosynthesis
chemostat_u0.12,0.0023197150590295304,0.003883604639620711,Threonine biosynthesis
chemostat_u0.12,0.00014532532041811063,5.572471221687861e-05,Toxin-antitoxin system
chemostat_u0.12,0.048063927639616456,0.03767209937736762,Transcription
chemostat_u0.12,0.0014606809427802543,0.0017036016596288096,Transcription antitermination
chemostat_u0.12,0.041456146792783206,0.023514967040137225,Transcription regulation
chemostat_u0.12,0.006371384992286455,0.005732019093279411,Transcription termination
chemostat_u0.12,0.029474558542044716,0.01657666410563222,Translation regulation
chemostat_u0.12,0.005425478628942797,0.004141807305171283,Translocation
chemostat_u0.12,0.17192631295775457,0.18333938782403436,Transport
chemostat_u0.12,9.042464381571328e-06,1.0903464583669592e-05,Transposition
chemostat_u0.12,0.12080247996044567,0.1834884855749231,Tricarboxylic acid cycle
chemostat_u0.12,5.490067660239735e-05,3.129355937007996e-05,Trimethoprim resistance
chemostat_u0.12,0.001689326113571415,0.0022595428301073485,Tryptophan biosynthesis
chemostat_u0.12,0.0012291292655807313,0.0020495433342557685,Tryptophan catabolism
chemostat_u0.12,0.0035708045952512206,0.003165459341093855,Two-component regulatory system
chemostat_u0.12,0.00010269655976213151,0.00013675531850704237,Tyrosine biosynthesis
chemostat_u0.12,0.0007405132438193948,0.000671302289833556,Ubiquinone biosynthesis
chemostat_u0.12,1.2917806259387613e-06,2.2730951589684067e-06,Viral genome integration
chemostat_u0.12,0.0002696592056647164,0.0003917855070742294,Virulence
chemostat_u0.12,1.2917806259387613e-06,2.2730951589684067e-06,Virus entry into host cell
chemostat_u0.12,8.073628912117258e-06,1.5708381179862976e-05,Xylan degradation
chemostat_u0.12,7.298560536554001e-05,0.00011661162969992394,Xylose metabolism
chemostat_u0.12,1.969965454556611e-05,2.4825402413665796e-05,Zinc transport
chemostat_u0.12,3.229451564846903e-07,9.301825718271801e-07,cAMP biosynthesis
chemostat_u0.12,0.00011270785961315692,9.942481264430916e-05,mRNA processing
chemostat_u0.12,0.001320199799709414,0.0020659336439833222,rRNA processing
chemostat_u0.12,0.0030185683776624,0.004423600429488354,tRNA processing
chemostat_u0.2,0.012431683337798378,0.015477121848267978,ATP synthesis
chemostat_u0.2,0.04941984696129714,0.06895809880705915,Amino-acid biosynthesis
chemostat_u0.2,0.032674460662558046,0.033452376895315494,Amino-acid transport
chemostat_u0.2,8.793306300755697e-07,1.452838455019916e-06,Ammonia transport
chemostat_u0.2,0.05558043735560658,0.07081995802576864,Antibiotic resistance
chemostat_u0.2,0.00017557301580508873,0.00032976617350550895,Antiport
chemostat_u0.2,6.448424620554178e-06,7.386388377711721e-06,Antiviral defense
chemostat_u0.2,0.003968126023321021,0.006184305335102799,Arginine biosynthesis
chemostat_u0.2,0.00014010668039204078,0.00021420920476340156,Arginine metabolism
chemostat_u0.2,0.004722298593715834,0.0060228037580098885,Aromatic amino acid biosynthesis
chemostat_u0.2,7.181200145617152e-05,0.00010939085204347631,Aromatic hydrocarbons catabolism
chemostat_u0.2,8.793306300755697e-07,4.780852125239956e-07,Arsenical resistance
chemostat_u0.2,0.00012164073716045381,0.00011960577048303493,Ascorbate biosynthesis
chemostat_u0.2,0.00033150764753848977,0.0005777566879265247,Asparagine biosynthesis
chemostat_u0.2,0.0011416642680481147,0.0007038946003003469,Autoinducer synthesis
chemostat_u0.2,1.8465943231586963e-05,7.652742094465372e-06,Bacterial flagellum biogenesis
chemostat_u0.2,6.741534830579367e-06,3.7616127440050536e-06,Bacterial flagellum protein export
chemostat_u0.2,0.0001395204599719904,0.00010766771806194107,Bacteriocin transport
chemostat_u0.2,8.881239363763254e-05,7.602061683243747e-05,Bile acid catabolism
chemostat_u0.2,9.819192035843861e-05,0.00010119188773917786,Biotin biosynthesis
chemostat_u0.2,0.012142676670713542,0.0152969473552183,Branched-chain amino acid biosynthesis
chemostat_u0.2,0.000537271014976173,0.0003593860582861475,Capsule biogenesis/degradation
chemostat_u0.2,0.008485833690439273,0.012225179475291602,Carbohydrate metabolism
chemostat_u0.2,0.0006240316371436292,0.0019709048808409712,Carbon dioxide fixation
chemostat_u0.2,0.0005659958155586417,0.0011963392626704698,Cell adhesion
chemostat_u0.2,0.019220702022401826,0.021673164766609705,Cell cycle
chemostat_u0.2,0.019220702022401826,0.021673164766609705,Cell division
chemostat_u0.2,0.0029000324179892286,0.0037437418174000848,Cell shape
chemostat_u0.2,0.0021247559124726017,0.0026484843308286782,Cell wall biogenesis/degradation
chemostat_u0.2,2.462125764211595e-05,4.854057163671192e-05,Cellulose biosynthesis
chemostat_u0.2,0.016333859563863733,0.020045713148998168,Chemotaxis
chemostat_u0.2,0.0027001312547520495,0.00235382354340436,Chromate resistance
chemostat_u0.2,0.0001647279380341567,0.0005289570830769023,Chromosome partition
chemostat_u0.2,5.334605822458456e-05,5.0173607109408735e-05,Cobalamin biosynthesis
chemostat_u0.2,6.12600338952647e-05,6.086154272036919e-05,Coenzyme A biosynthesis
chemostat_u0.2,0.026538491525890717,0.029538233007003752,Conjugation
chemostat_u0.2,0.0009907125098851419,0.002520505784755482,Copper transport
chemostat_u0.2,0.010477517567560438,0.01207038460595035,Cysteine biosynthesis
chemostat_u0.2,0.0003400078436292203,0.0005136178119471571,Cytosine metabolism
chemostat_u0.2,0.03540126494642239,0.011515490414641578,DNA condensation
chemostat_u0.2,0.0036509807760737654,0.0038200632956781598,DNA damage
chemostat_u0.2,0.000121933847370479,0.00026711955407877805,DNA excision
chemostat_u0.2,3.5173225203022787e-06,4.775220968437554e-06,DNA integration
chemostat_u0.2,0.0038646581191821286,0.002130131470585712,DNA recombination
chemostat_u0.2,0.003650394555653715,0.003819597599010601,DNA repair
chemostat_u0.2,0.004814335199663744,0.009035745758400292,DNA replication
chemostat_u0.2,5.2759837804534184e-06,4.048801740927595e-06,DNA synthesis
chemostat_u0.2,0.0017692132277120462,0.0005147890925620568,Deoxyribonucleotide synthesis
chemostat_u0.2,0.0023114671162586474,0.0011442510622482439,Detoxification
chemostat_u0.2,0.0029903103626769873,0.003210266181481798,Diaminopimelate biosynthesis
chemostat_u0.2,0.01243520066031868,0.010258967347127694,Electron transport
chemostat_u0.2,6.155314410528987e-05,9.9418073346421e-05,Enterobactin biosynthesis
chemostat_u0.2,3.5173225203022787e-06,3.8139825022674e-06,Exopolysaccharide synthesis
chemostat_u0.2,0.012083468408288453,0.009633738008296248,Fatty acid biosynthesis
chemostat_u0.2,0.013578916699836971,0.012717184907431135,Fatty acid metabolism
chemostat_u0.2,0.0,6.475830322763192e-08,Fimbrium biogenesis
chemostat_u0.2,3.605255583309836e-05,1.7743775084371145e-05,Flagellar rotation
chemostat_u0.2,9.643325909828748e-05,0.00010012759910352376,Folate biosynthesis
chemostat_u0.2,0.0001764523464351643,0.00014360576077487557,Fucose metabolism
chemostat_u0.2,0.001143716039518291,0.0019652737240385687,GMP biosynthesis
chemostat_u0.2,0.0246555515366889,0.014938332765414083,Galactitol metabolism
chemostat_u0.2,0.00034909426014000116,0.00043810399922693597,Galactose metabolism
chemostat_u0.2,0.0013339445658246392,0.0020908485207321503,Gluconate utilization
chemostat_u0.2,0.006925314932265162,0.008868818561728262,Gluconeogenesis
chemostat_u0.2,0.0033153695855949227,0.0067579512785635705,Glucose metabolism
chemostat_u0.2,0.000882847952595872,0.003305489043010429,Glutamate biosynthesis
chemostat_u0.2,0.0003977505550041827,0.0005597369861588358,Glutathione biosynthesis
chemostat_u0.2,0.0007767420565667532,0.0011131670766989805,Glycerol metabolism
chemostat_u0.2,0.0002725924953234266,0.00046282477758948415,Glycogen biosynthesis
chemostat_u0.2,0.00020371159596750698,0.0004311213647919565,Glycogen metabolism
chemostat_u0.2,0.031857269397007816,0.04488369840923156,Glycolysis
chemostat_u0.2,0.07087199701262074,0.1093453354030425,Glyoxylate bypass
chemostat_u0.2,7.679487502659975e-05,8.719846308520698e-05,Heme biosynthesis
chemostat_u0.2,0.0025796629584316963,0.0028437341852134016,Histidine biosynthesis
chemostat_u0.2,0.02888513186735239,0.03203001989206698,Host-virus interaction
chemostat_u0.2,0.012694310085980948,0.016102180253334687,Hydrogen ion transport
chemostat_u0.2,0.0021555324845252462,0.005603001018390761,Hydrogen peroxide
chemostat_u0.2,0.0570735407654749,0.07207639913179524,Ion transport
chemostat_u0.2,0.00460857183222606,0.002728858586444385,Iron storage
chemostat_u0.2,0.0004373204333575833,0.0007820809037274206,Iron transport
chemostat_u0.2,0.0016197270205991993,0.0007341339123292499,Isoleucine biosynthesis
chemostat_u0.2,0.000572737350389221,0.0005342954197255801,Isoprene biosynthesis
chemostat_u0.2,0.005455953449408885,0.006937585180560219,Leucine biosynthesis
chemostat_u0.2,0.0012231489064351174,0.000774892225265041,Lipid A biosynthesis
chemostat_u0.2,0.014025616659915361,0.011457939992121025,Lipid biosynthesis
chemostat_u0.2,0.0012685809889890218,0.0024797024225652717,Lipid degradation
chemostat_u0.2,0.015613980888041865,0.014621653400317356,Lipid metabolism
chemostat_u0.2,0.0011563197785493741,0.0018115431433329728,Lipid transport
chemostat_u0.2,0.003981902203192205,0.0038471387535199465,Lipopolysaccharide biosynthesis
