gene_name,insertion_index_score,Log_likelihood_ratio,essential,non-essential,unclear
recO,0.163237311,11.93000816,FALSE,TRUE,FALSE
era,0.005518764,-19.82277225,TRUE,FALSE,FALSE
rnc,0.067547724,0.421826829,FALSE,FALSE,TRUE
lepB,0.021538462,-9.865876328,TRUE,FALSE,FALSE
lepA,0.073333333,1.308350364,FALSE,FALSE,TRUE
rseC,0.166666667,12.27079006,FALSE,TRUE,FALSE
rseB,0.159874608,11.59301491,FALSE,TRUE,FALSE
rseA,0.10906298,6.051518767,FALSE,TRUE,FALSE
rpoE,0.027777778,-7.813274253,TRUE,FALSE,FALSE
nadB,0.185459026,14.09130993,FALSE,TRUE,FALSE
trmN,0.193766938,14.87358679,FALSE,TRUE,FALSE
srmB,0.112359551,6.443883651,FALSE,TRUE,FALSE
yfiE,0.157596372,11.36304577,FALSE,TRUE,FALSE
eamB,0.161564626,11.76273828,FALSE,TRUE,FALSE
grcA,0.15625,11.22649325,FALSE,TRUE,FALSE
ung,0.160869565,11.69302391,FALSE,TRUE,FALSE
yfiF,0.161849711,11.79129673,FALSE,TRUE,FALSE
trxC,0.123809524,7.764419166,FALSE,TRUE,FALSE
yfiP,0.145922747,10.16208527,FALSE,TRUE,FALSE
pka,0.141676062,9.715024831,FALSE,TRUE,FALSE
pssA,0.003687316,-22.59881556,TRUE,FALSE,FALSE
yfiM,0.108024691,5.926704737,FALSE,TRUE,FALSE
kgtP,0.127020785,8.124130146,FALSE,TRUE,FALSE
clpB,0.213675214,16.70046594,FALSE,TRUE,FALSE
yfiH,0.240437158,19.06717626,FALSE,TRUE,FALSE
rluD,0.023445464,-9.191663545,TRUE,FALSE,FALSE
bamD,0.013550136,-13.40497064,TRUE,FALSE,FALSE
raiA,0.166666667,12.27079006,FALSE,TRUE,FALSE
pheL,0.083333333,2.746641659,FALSE,FALSE,TRUE
pheA,0.178294574,13.40607674,FALSE,TRUE,FALSE
tyrA,0.163101604,11.91646343,FALSE,TRUE,FALSE
aroF,0.166199813,12.22456514,FALSE,TRUE,FALSE
yfiL,0.346994536,27.80935445,FALSE,TRUE,FALSE
yfiR,0.441233141,34.98406298,FALSE,TRUE,FALSE
yfiN,0.199674002,15.42233513,FALSE,TRUE,FALSE
yfiB,0.192546584,14.75946545,FALSE,TRUE,FALSE
rplS,0.025862069,-8.399510111,TRUE,FALSE,FALSE
trmD,0.0078125,-17.38767452,TRUE,FALSE,FALSE
rimM,0.010928962,-14.9823987,TRUE,FALSE,FALSE
rpsP,0.008032129,-17.19126165,TRUE,FALSE,FALSE
ffh,0.01174743,-14.45617269,TRUE,FALSE,FALSE
ypjD,0.203282828,15.75471248,FALSE,TRUE,FALSE
yfjD,0.203574204,15.78145661,FALSE,TRUE,FALSE
grpE,0.035353535,-5.769005313,TRUE,FALSE,FALSE
nadK,0.001137656,-30.52859315,TRUE,FALSE,FALSE
recN,0.173886883,12.97925438,FALSE,TRUE,FALSE
bamE,0.242690058,19.26239551,FALSE,TRUE,FALSE
ratB,0.189003436,14.42661014,FALSE,TRUE,FALSE
ratA,0.056603774,-1.396047663,FALSE,FALSE,TRUE
smpB,0.093167702,4.067419695,FALSE,TRUE,FALSE
intA,0.234299517,18.53235597,FALSE,TRUE,FALSE
yfjH,0.203761755,15.79866393,FALSE,TRUE,FALSE
alpA,0.502347418,39.46429143,FALSE,TRUE,FALSE
yfjI,0.187943262,14.32656584,FALSE,TRUE,FALSE
yfjJ,0.379585327,30.33478493,FALSE,TRUE,FALSE
yfjK,0.230136986,18.167073,FALSE,TRUE,FALSE
yfjL,0.189857761,14.50707775,FALSE,TRUE,FALSE
yfjM,0.238636364,18.91071596,FALSE,TRUE,FALSE
rnlA,0.236499069,18.72452976,FALSE,TRUE,FALSE
rnlB,0.10483871,5.539847516,FALSE,TRUE,FALSE
yfjP,0.203703704,15.7933385,FALSE,TRUE,FALSE
yfjQ,0.218978102,17.17692182,FALSE,TRUE,FALSE
yfjR,0.215099715,16.82884702,FALSE,TRUE,FALSE
ypjK,0.189873418,14.50855121,FALSE,TRUE,FALSE
yfjS,0.236486486,18.72343203,FALSE,TRUE,FALSE
yfjT,0.241452991,19.1552719,FALSE,TRUE,FALSE
yfjU,0.281045752,22.50630133,FALSE,TRUE,FALSE
yfjV,0.229105211,18.07619788,FALSE,TRUE,FALSE
yfjW,0.051056338,-2.407137211,FALSE,FALSE,TRUE
ypjI,0.289377289,23.19334614,FALSE,TRUE,FALSE
yfjX,0.261437908,20.86577902,FALSE,TRUE,FALSE
yfjY,0.287784679,23.06244831,FALSE,TRUE,FALSE
ypjJ,0.2039801,15.81868945,FALSE,TRUE,FALSE
yfjZ,0.257861635,20.56270709,FALSE,TRUE,FALSE
ypjF,0.224242424,17.64607401,FALSE,TRUE,FALSE
ypjA,0.354944335,28.43036771,FALSE,TRUE,FALSE
pinH,0.529166667,41.39787962,FALSE,TRUE,FALSE
ypjC,0.057496361,-1.239648503,FALSE,FALSE,TRUE
ygaQ,0.150909898,10.67996431,FALSE,TRUE,FALSE
csiD,0.152351738,10.82832091,FALSE,TRUE,FALSE
lhgO,0.148148148,10.39410091,FALSE,TRUE,FALSE
gabD,0.139406487,9.473685235,FALSE,TRUE,FALSE
gabT,0.172521468,12.84618089,FALSE,TRUE,FALSE
gabP,0.337615989,27.07225403,FALSE,TRUE,FALSE
csiR,0.244343891,19.40534071,FALSE,TRUE,FALSE
ygaU,0.224444444,17.66400412,FALSE,TRUE,FALSE
yqaE,0.396226415,31.60489927,FALSE,TRUE,FALSE
ygaV,0.506666667,39.77691961,FALSE,TRUE,FALSE
ygaP,0.403809524,32.1797409,FALSE,TRUE,FALSE
stpA,0.424691358,33.75089579,FALSE,TRUE,FALSE
alaE,0.293333333,23.51763408,FALSE,TRUE,FALSE
ygaC,0.272463768,21.79251949,FALSE,TRUE,FALSE
ygaM,0.212121212,16.56007832,FALSE,TRUE,FALSE
nrdH,0.130081301,8.46301617,FALSE,TRUE,FALSE
nrdI,0.163017032,11.9080201,FALSE,TRUE,FALSE
nrdE,0.187878788,14.32047493,FALSE,TRUE,FALSE
nrdF,0.23125,18.26495433,FALSE,TRUE,FALSE
proV,0.432252702,34.31578322,FALSE,TRUE,FALSE
proW,0.195305164,15.01706052,FALSE,TRUE,FALSE
proX,0.178247734,13.40156256,FALSE,TRUE,FALSE
ygaY,0.153650255,10.96142304,FALSE,TRUE,FALSE
ygaZ,0.181571816,13.72079903,FALSE,TRUE,FALSE
ygaH,0.1875,14.28467475,FALSE,TRUE,FALSE
mprA,0.128060264,8.239651558,FALSE,TRUE,FALSE
emrA,0.188405797,14.37023913,FALSE,TRUE,FALSE
emrB,0.165692008,12.17422624,FALSE,TRUE,FALSE
luxS,0.197674419,15.23724563,FALSE,TRUE,FALSE
gshA,0.139370584,9.469853482,FALSE,TRUE,FALSE
yqaA,0.174825175,13.07046358,FALSE,TRUE,FALSE
yqaB,0.195767196,15.06007483,FALSE,TRUE,FALSE
csrA,0.037634409,-5.220254659,TRUE,FALSE,FALSE
alaS,0.000760167,-33.21801291,TRUE,FALSE,FALSE
recX,0.171656687,12.76168533,FALSE,TRUE,FALSE
recA,0.096986817,4.559519965,FALSE,TRUE,FALSE
pncC,0.196787149,15.15490033,FALSE,TRUE,FALSE
mltB,0.186924494,14.23023057,FALSE,TRUE,FALSE
srlA,0.214539007,16.77834887,FALSE,TRUE,FALSE
srlE,0.182291667,13.78963683,FALSE,TRUE,FALSE
srlB,0.241935484,19.19707386,FALSE,TRUE,FALSE
srlD,0.174358974,13.0251692,FALSE,TRUE,FALSE
srlM,0.205555556,15.96295885,FALSE,TRUE,FALSE
srlR,0.15245478,10.83890049,FALSE,TRUE,FALSE
srlQ,0.1873706,14.27243866,FALSE,TRUE,FALSE
norR,0.16369637,11.97579236,FALSE,TRUE,FALSE
norV,0.16875,12.47643994,FALSE,TRUE,FALSE
norW,0.159611993,11.56657532,FALSE,TRUE,FALSE
hypF,0.183311141,13.88695064,FALSE,TRUE,FALSE
hydN,0.168560606,12.45778652,FALSE,TRUE,FALSE
ascG,0.151335312,10.72379912,FALSE,TRUE,FALSE
ascF,0.176954733,13.27676918,FALSE,TRUE,FALSE
ascB,0.154385965,11.03662548,FALSE,TRUE,FALSE
hycI,0.171974522,12.79275961,FALSE,TRUE,FALSE
hycH,0.214111922,16.73985468,FALSE,TRUE,FALSE
hycG,0.1640625,12.012271,FALSE,TRUE,FALSE
hycF,0.220994475,17.35706128,FALSE,TRUE,FALSE
hycE,0.198245614,15.29018622,FALSE,TRUE,FALSE
hycD,0.170995671,12.69698602,FALSE,TRUE,FALSE
hycC,0.181171319,13.6824554,FALSE,TRUE,FALSE
hycB,0.20751634,16.14197183,FALSE,TRUE,FALSE
hycA,0.183982684,13.95094081,FALSE,TRUE,FALSE
hypA,0.170940171,12.69154927,FALSE,TRUE,FALSE
hypB,0.16838488,12.4404718,FALSE,TRUE,FALSE
hypC,0.19047619,14.56524303,FALSE,TRUE,FALSE
hypD,0.1942959,14.92297094,FALSE,TRUE,FALSE
hypE,0.208704253,16.25013628,FALSE,TRUE,FALSE
fhlA,0.15969216,11.57464828,FALSE,TRUE,FALSE
ygbA,0.15819209,11.42331046,FALSE,TRUE,FALSE
mutS,0.217017955,17.00126793,FALSE,TRUE,FALSE
pphB,0.348554033,27.93144628,FALSE,TRUE,FALSE
ygbI,0.216145833,16.92294191,FALSE,TRUE,FALSE
ygbJ,0.160616062,11.66756697,FALSE,TRUE,FALSE
ygbK,0.175664096,13.15185175,FALSE,TRUE,FALSE
ygbL,0.181533646,13.71714602,FALSE,TRUE,FALSE
ygbM,0.214929215,16.81349632,FALSE,TRUE,FALSE
ygbN,0.198534799,15.31696806,FALSE,TRUE,FALSE
rpoS,0.203423968,15.7676688,FALSE,TRUE,FALSE
nlpD,0.193859649,14.88224589,FALSE,TRUE,FALSE
pcm,0.165869219,12.19180027,FALSE,TRUE,FALSE
umpG,0.188976378,14.42405938,FALSE,TRUE,FALSE
truD,0.162857143,11.89205255,FALSE,TRUE,FALSE
ispF,0.002083333,-26.47053041,TRUE,FALSE,FALSE
ispD,0.012658228,-13.90823625,TRUE,FALSE,FALSE
ftsB,0.019230769,-10.7523091,TRUE,FALSE,FALSE
ygbE,0.287037037,23.00092931,FALSE,TRUE,FALSE
cysC,0.169966997,12.59610396,FALSE,TRUE,FALSE
cysN,0.162464986,11.8528622,FALSE,TRUE,FALSE
cysD,0.224422442,17.66205161,FALSE,TRUE,FALSE
iap,0.334296724,26.81016999,FALSE,TRUE,FALSE
ygbF,0.249122807,19.81670645,FALSE,TRUE,FALSE
ygbT,0.20043573,15.49266855,FALSE,TRUE,FALSE
casE,0.398333333,31.76485448,FALSE,TRUE,FALSE
casD,0.373333333,29.85437989,FALSE,TRUE,FALSE
casC,0.292124542,23.41867528,FALSE,TRUE,FALSE
casB,0.393374741,31.38810462,FALSE,TRUE,FALSE
casA,0.438038436,34.74664875,FALSE,TRUE,FALSE
ygcB,0.394825647,31.49845091,FALSE,TRUE,FALSE
cysH,0.270748299,21.64906616,FALSE,TRUE,FALSE
cysI,0.141272621,9.672249798,FALSE,TRUE,FALSE
cysJ,0.161111111,11.71726483,FALSE,TRUE,FALSE
queD,0.169398907,12.54028771,FALSE,TRUE,FALSE
ygcN,0.199685535,15.42340074,FALSE,TRUE,FALSE
ygcO,0.260536398,20.78949841,FALSE,TRUE,FALSE
ygcP,0.25,19.8919474,FALSE,TRUE,FALSE
ygcQ,0.174216028,13.01127163,FALSE,TRUE,FALSE
ygcR,0.179487179,13.52086019,FALSE,TRUE,FALSE
ygcS,0.177130045,13.29370992,FALSE,TRUE,FALSE
ygcU,0.224054983,17.62943304,FALSE,TRUE,FALSE
ygcW,0.311704835,25.00832203,FALSE,TRUE,FALSE
yqcE,0.23943662,18.98029162,FALSE,TRUE,FALSE
ygcE,0.212981744,16.6378618,FALSE,TRUE,FALSE
queE,0.389880952,31.12201966,FALSE,TRUE,FALSE
yqcG,0.028368794,-7.638979344,TRUE,FALSE,FALSE
ygcG,0.268041237,21.42215097,FALSE,TRUE,FALSE
eno,0.008468052,-16.81582141,TRUE,FALSE,FALSE
pyrG,0.002442002,-25.39849964,TRUE,FALSE,FALSE
mazG,0.15530303,11.1301554,FALSE,TRUE,FALSE
mazF,0.202380952,15.67184691,FALSE,TRUE,FALSE
mazE,0.192771084,14.7804794,FALSE,TRUE,FALSE
relA,0.1950783,14.99592636,FALSE,TRUE,FALSE
rlmD,0.205069124,15.91845651,FALSE,TRUE,FALSE
barA,0.357635111,28.63980343,FALSE,TRUE,FALSE
gudD,0.178225205,13.39939118,FALSE,TRUE,FALSE
gudX,0.191648024,14.67526699,FALSE,TRUE,FALSE
gudP,0.193643755,14.8620793,FALSE,TRUE,FALSE
yqcA,0.184444444,13.99488994,FALSE,TRUE,FALSE
truC,0.195402299,15.02610667,FALSE,TRUE,FALSE
yqcC,0.2,15.45244758,FALSE,TRUE,FALSE
syd,0.210622711,16.42436844,FALSE,TRUE,FALSE
queF,0.18138987,13.7033835,FALSE,TRUE,FALSE
ygdH,0.196336996,15.11307141,FALSE,TRUE,FALSE
sdaC,0.23255814,18.37979976,FALSE,TRUE,FALSE
sdaB,0.194444444,14.93683025,FALSE,TRUE,FALSE
ygdG,0.144179894,9.979307079,FALSE,TRUE,FALSE
fucO,0.217580505,17.05173429,FALSE,TRUE,FALSE
fucA,0.282407407,22.61897617,FALSE,TRUE,FALSE
fucP,0.271829916,21.73954536,FALSE,TRUE,FALSE
fucI,0.202702703,15.70142483,FALSE,TRUE,FALSE
fucK,0.204278813,15.84607366,FALSE,TRUE,FALSE
fucU,0.189125296,14.43809619,FALSE,TRUE,FALSE
fucR,0.198087432,15.27553081,FALSE,TRUE,FALSE
rlmM,0.171662125,12.76221719,FALSE,TRUE,FALSE
ygdD,0.237373737,18.80078948,FALSE,TRUE,FALSE
gcvA,0.15795207,11.39904061,FALSE,TRUE,FALSE
ygdI,0.276315789,22.11368796,FALSE,TRUE,FALSE
csdA,0.199004975,15.3604818,FALSE,TRUE,FALSE
csdE,0.153153153,10.91052475,FALSE,TRUE,FALSE
tcdA,0.19330855,14.83075161,FALSE,TRUE,FALSE
mltA,0.170309654,12.6297351,FALSE,TRUE,FALSE
amiC,0.207336523,16.12557991,FALSE,TRUE,FALSE
argA,0.162912913,11.89762283,FALSE,TRUE,FALSE
recD,0.159824849,11.58800663,FALSE,TRUE,FALSE
recB,0.110922947,6.273616182,FALSE,TRUE,FALSE
ptrA,0.192107996,14.71838618,FALSE,TRUE,FALSE
recC,0.140397744,9.579304777,FALSE,TRUE,FALSE
ppdC,0.209876543,16.35666809,FALSE,TRUE,FALSE
ygdB,0.142156863,9.765931966,FALSE,TRUE,FALSE
ppdB,0.182624113,13.82139306,FALSE,TRUE,FALSE
ppdA,0.212314225,16.5775342,FALSE,TRUE,FALSE
thyA,0,-172.1619602,TRUE,FALSE,FALSE
lgt,0.012557078,-13.96730234,TRUE,FALSE,FALSE
ptsP,0.18647085,14.18727064,FALSE,TRUE,FALSE
rppH,0.097928437,4.679241074,FALSE,TRUE,FALSE
mutH,0.172463768,12.84054836,FALSE,TRUE,FALSE
ygdQ,0.232492997,18.37408563,FALSE,TRUE,FALSE
ygdR,0.246575342,19.59773144,FALSE,TRUE,FALSE
tas,0.227665706,17.9491869,FALSE,TRUE,FALSE
lplT,0.212730318,16.61514661,FALSE,TRUE,FALSE
aas,0.2125,16.59433033,FALSE,TRUE,FALSE
galR,0.204457364,15.86243538,FALSE,TRUE,FALSE
lysA,0.200316706,15.4816849,FALSE,TRUE,FALSE
lysR,0.219017094,17.18041058,FALSE,TRUE,FALSE
ygeA,0.199134199,15.37243471,FALSE,TRUE,FALSE
araE,0.245243129,19.48293681,FALSE,TRUE,FALSE
kduD,0.356955381,28.58693243,FALSE,TRUE,FALSE
kduI,0.341696535,27.39357274,FALSE,TRUE,FALSE
yqeF,0.25465313,20.28971984,FALSE,TRUE,FALSE
yqeG,0.469918699,37.10086186,FALSE,TRUE,FALSE
yqeH,0.200631912,15.51076732,FALSE,TRUE,FALSE
yqeI,0.171604938,12.75662376,FALSE,TRUE,FALSE
yqeJ,0.045548654,-3.48865222,FALSE,FALSE,TRUE
yqeL,0.024691358,-8.775325975,TRUE,FALSE,FALSE
yqeK,0.061032864,-0.635195897,FALSE,FALSE,TRUE
ygeF,0.022357724,-9.570374812,TRUE,FALSE,FALSE
ygeG,0.044715447,-3.660160022,TRUE,FALSE,FALSE
ygeH,0.087145969,3.268534793,FALSE,FALSE,TRUE
ygeI,0.091324201,3.825957233,FALSE,TRUE,FALSE
pbl,0.047619048,-3.07189857,FALSE,FALSE,TRUE
ygeK,0.083728278,2.80132571,FALSE,FALSE,TRUE
ygeN,0.025423729,-8.538567963,TRUE,FALSE,FALSE
ygeO,0.175438596,13.12998968,FALSE,TRUE,FALSE
insD1,0.443708609,35.16778845,FALSE,TRUE,FALSE
insC1,0.442622951,35.08723805,FALSE,TRUE,FALSE
ygeQ,0.433597186,34.41601194,FALSE,TRUE,FALSE
ygeR,0.306878307,24.61903246,FALSE,TRUE,FALSE
xdhA,0.216467463,16.95184027,FALSE,TRUE,FALSE
xdhB,0.179749716,13.54608896,FALSE,TRUE,FALSE
xdhC,0.247916667,19.71311615,FALSE,TRUE,FALSE
ygeV,0.34232715,27.44314518,FALSE,TRUE,FALSE
ygeW,0.290512175,23.2865009,FALSE,TRUE,FALSE
ygeX,0.205513784,15.9591387,FALSE,TRUE,FALSE
ygeY,0.198844884,15.34566989,FALSE,TRUE,FALSE
hyuA,0.164502165,12.05603263,FALSE,TRUE,FALSE
yqeA,0.1886388,14.39222453,FALSE,TRUE,FALSE
yqeB,0.190651907,14.58175705,FALSE,TRUE,FALSE
yqeC,0.297016861,23.81850066,FALSE,TRUE,FALSE
mocA,0.419689119,33.37604416,FALSE,TRUE,FALSE
ygfK,0.219748306,17.24579623,FALSE,TRUE,FALSE
ssnA,0.192626035,14.76690336,FALSE,TRUE,FALSE
ygfM,0.202564103,15.68868566,FALSE,TRUE,FALSE
xdhD,0.196795542,15.15567989,FALSE,TRUE,FALSE
xanQ,0.284082798,22.75740131,FALSE,TRUE,FALSE
guaD,0.212121212,16.56007832,FALSE,TRUE,FALSE
ygfQ,0.199561404,15.41193036,FALSE,TRUE,FALSE
ygfS,0.257668712,20.54632194,FALSE,TRUE,FALSE
ygfT,0.225520833,17.759448,FALSE,TRUE,FALSE
uacT,0.439613527,34.86374516,FALSE,TRUE,FALSE
yqfG,0.341269841,27.36001768,FALSE,TRUE,FALSE
idi,0.322404372,25.86571998,FALSE,TRUE,FALSE
lysS,0.011857708,-14.38782943,TRUE,FALSE,FALSE
prfB,0.00273224,-24.63841954,TRUE,FALSE,FALSE
recJ,0.218569781,17.14037513,FALSE,TRUE,FALSE
dsbC,0.192686357,14.77254973,FALSE,TRUE,FALSE
xerD,0.117056856,6.993204559,FALSE,TRUE,FALSE
fldB,0.206896552,16.08545164,FALSE,TRUE,FALSE
cptA,0.18627451,14.16866518,FALSE,TRUE,FALSE
sdhE,0.153558052,10.95198762,FALSE,TRUE,FALSE
ygfZ,0.033639144,-6.199428634,TRUE,FALSE,FALSE
yqfA,0.186363636,14.1771118,FALSE,TRUE,FALSE
yqfB,0.147435897,10.3200077,FALSE,TRUE,FALSE
bglA,0.209027778,16.27955736,FALSE,TRUE,FALSE
ygfF,0.202956989,15.72478904,FALSE,TRUE,FALSE
gcvP,0.199025748,15.36240344,FALSE,TRUE,FALSE
gcvH,0.194871795,14.97668103,FALSE,TRUE,FALSE
gcvT,0.185388128,14.08457865,FALSE,TRUE,FALSE
ubiI,0.19035744,14.55407963,FALSE,TRUE,FALSE
ubiH,0.03307888,-6.343734547,TRUE,FALSE,FALSE
pepP,0.111613876,6.35564239,FALSE,TRUE,FALSE
ygfB,0.222797927,17.51771189,FALSE,TRUE,FALSE
zapA,0.236363636,18.71271369,FALSE,TRUE,FALSE
fau,0.174863388,13.07417412,FALSE,TRUE,FALSE
ibsC,0.283333333,22.69550717,FALSE,TRUE,FALSE
serA,0.215733982,16.88591584,FALSE,TRUE,FALSE
rpiA,0.072727273,1.217534315,FALSE,FALSE,TRUE
yqfE,0.214953271,16.81566241,FALSE,TRUE,FALSE
argP,0.200223714,15.47310188,FALSE,TRUE,FALSE
scpA,0.173892774,12.97982763,FALSE,TRUE,FALSE
argK,0.174698795,13.05818962,FALSE,TRUE,FALSE
scpB,0.152671756,10.86116808,FALSE,TRUE,FALSE
scpC,0.175794456,13.16448508,FALSE,TRUE,FALSE
ygfI,0.35451505,28.39691943,FALSE,TRUE,FALSE
yggE,0.221322537,17.38631745,FALSE,TRUE,FALSE
argO,0.251572327,20.02660979,FALSE,TRUE,FALSE
mscS,0.276422764,22.12258866,FALSE,TRUE,FALSE
fbaA,0.007407407,-17.7638918,TRUE,FALSE,FALSE
pgk,0.009450172,-16.03174237,TRUE,FALSE,FALSE
epd,0.154901961,11.08927959,FALSE,TRUE,FALSE
yggC,0.212885154,16.62913643,FALSE,TRUE,FALSE
yggD,0.205882353,15.99283581,FALSE,TRUE,FALSE
yggF,0.231884058,18.32064642,FALSE,TRUE,FALSE
yggP,0.352895149,28.27061525,FALSE,TRUE,FALSE
cmtA,0.415406767,33.05439275,FALSE,TRUE,FALSE
cmtB,0.222972973,17.53328171,FALSE,TRUE,FALSE
tktA,0.041164659,-4.417920388,TRUE,FALSE,FALSE
loiP,0.179183136,13.49162516,FALSE,TRUE,FALSE
speB,0.190010858,14.52148355,FALSE,TRUE,FALSE
speA,0.214466363,16.77180314,FALSE,TRUE,FALSE
yqgB,0.151515152,10.74231416,FALSE,TRUE,FALSE
yqgC,0.25462963,20.28771656,FALSE,TRUE,FALSE
metK,0.008658009,-16.65781583,TRUE,FALSE,FALSE
galP,0.235125448,18.60458493,FALSE,TRUE,FALSE
yggI,0.210843373,16.44437333,FALSE,TRUE,FALSE
endA,0.216101695,16.91897499,FALSE,TRUE,FALSE
rsmE,0.193989071,14.89433122,FALSE,TRUE,FALSE
gshB,0.177707676,13.34948174,FALSE,TRUE,FALSE
yqgE,0.108156028,5.942526443,FALSE,TRUE,FALSE
yqgF,0.026378897,-8.237989554,TRUE,FALSE,FALSE
yggR,0.206931702,16.08865865,FALSE,TRUE,FALSE
yggS,0.167375887,12.34091331,FALSE,TRUE,FALSE
yggT,0.231040564,18.24654773,FALSE,TRUE,FALSE
yggU,0.154639175,11.06247315,FALSE,TRUE,FALSE
rdgB,0.173400673,12.93191539,FALSE,TRUE,FALSE
yggW,0.180299033,13.59883057,FALSE,TRUE,FALSE
yggM,0.172619048,12.85570472,FALSE,TRUE,FALSE
ansB,0.23495702,18.58986228,FALSE,TRUE,FALSE
yggN,0.233333333,18.4477573,FALSE,TRUE,FALSE
yggL,0.152905199,10.88511071,FALSE,TRUE,FALSE
trmI,0.197222222,15.19529509,FALSE,TRUE,FALSE
mutY,0.180436847,13.61205286,FALSE,TRUE,FALSE
yggX,0.221014493,17.35884688,FALSE,TRUE,FALSE
mltC,0.237962963,18.85211168,FALSE,TRUE,FALSE
nupG,0.252983294,20.14723239,FALSE,TRUE,FALSE
speC,0.200842697,15.53020625,FALSE,TRUE,FALSE
yqgA,0.201977401,15.63472564,FALSE,TRUE,FALSE
yghD,0.255121043,20.32959577,FALSE,TRUE,FALSE
yghE,0.202492212,15.68207671,FALSE,TRUE,FALSE
yghF,0.259128386,20.67020186,FALSE,TRUE,FALSE
yghG,0.381995134,30.51947277,FALSE,TRUE,FALSE
pppA,0.349382716,27.99626928,FALSE,TRUE,FALSE
yghJ,0.226166995,17.81667098,FALSE,TRUE,FALSE
glcA,0.475341652,37.49817242,FALSE,TRUE,FALSE
glcB,0.232504604,18.3751038,FALSE,TRUE,FALSE
glcG,0.165432099,12.14843735,FALSE,TRUE,FALSE
glcF,0.169117647,12.51262572,FALSE,TRUE,FALSE
glcE,0.169040836,12.50506815,FALSE,TRUE,FALSE
glcD,0.188,14.33192529,FALSE,TRUE,FALSE
glcC,0.189542484,14.47739794,FALSE,TRUE,FALSE
yghO,0.16893733,12.49488187,FALSE,TRUE,FALSE
insH1,0.386430678,30.85872748,FALSE,TRUE,FALSE
yghQ,0.202247191,15.65954561,FALSE,TRUE,FALSE
yghR,0.168642951,12.46589771,FALSE,TRUE,FALSE
yghS,0.31512605,25.28330082,FALSE,TRUE,FALSE
yghT,0.339105339,27.18964224,FALSE,TRUE,FALSE
pitB,0.317333333,25.46029544,FALSE,TRUE,FALSE
gss,0.238709677,18.91709301,FALSE,TRUE,FALSE
yghU,0.152249135,10.81778339,FALSE,TRUE,FALSE
hybG,0.200803213,15.52656552,FALSE,TRUE,FALSE
hybF,0.207602339,16.14980965,FALSE,TRUE,FALSE
hybE,0.192229039,14.72972681,FALSE,TRUE,FALSE
hybD,0.181818182,13.74437014,FALSE,TRUE,FALSE
hybC,0.231220657,18.2623758,FALSE,TRUE,FALSE
hybB,0.261238338,20.84889935,FALSE,TRUE,FALSE
hybA,0.246200608,19.56546083,FALSE,TRUE,FALSE
hybO,0.266309205,21.27661301,FALSE,TRUE,FALSE
yghW,0.3125,25.07230355,FALSE,TRUE,FALSE
yghX,0.240143369,19.04167616,FALSE,TRUE,FALSE
gpr,0.206532181,16.05219595,FALSE,TRUE,FALSE
yqhA,0.191919192,14.70069171,FALSE,TRUE,FALSE
yghA,0.184180791,13.96980122,FALSE,TRUE,FALSE
exbD,0.136150235,9.12434807,FALSE,TRUE,FALSE
exbB,0.195918367,15.07414055,FALSE,TRUE,FALSE
metC,0.206228956,16.02450529,FALSE,TRUE,FALSE
yghB,0.203030303,15.73152332,FALSE,TRUE,FALSE
yqhC,0.179728318,13.54403323,FALSE,TRUE,FALSE
yqhD,0.223367698,17.56837637,FALSE,TRUE,FALSE
dkgA,0.219806763,17.25102034,FALSE,TRUE,FALSE
yqhG,0.227615965,17.94479342,FALSE,TRUE,FALSE
yqhH,0.26744186,21.37181838,FALSE,TRUE,FALSE
ygiQ,0.194594595,14.95083557,FALSE,TRUE,FALSE
ftsP,0.244161359,19.38957894,FALSE,TRUE,FALSE
plsC,0.004065041,-21.93130923,TRUE,FALSE,FALSE
parC,0.008410801,-16.86408869,TRUE,FALSE,FALSE
ygiS,0.253731343,20.21109897,FALSE,TRUE,FALSE
mqsA,0.138888889,9.418401974,FALSE,TRUE,FALSE
mqsR,0.457912458,36.21806495,FALSE,TRUE,FALSE
ygiV,0.250517598,19.93630596,FALSE,TRUE,FALSE
ygiW,0.27735369,22.20000327,FALSE,TRUE,FALSE
qseB,0.237878788,18.84478244,FALSE,TRUE,FALSE
qseC,0.244444444,19.41402196,FALSE,TRUE,FALSE
ygiZ,0.144144144,9.975547833,FALSE,TRUE,FALSE
mdaB,0.283505155,22.70970107,FALSE,TRUE,FALSE
ygiN,0.307936508,24.70452124,FALSE,TRUE,FALSE
parE,0.00792393,-17.28738803,TRUE,FALSE,FALSE
yqiA,0.18556701,14.10156041,FALSE,TRUE,FALSE
cpdA,0.237922705,18.84860646,FALSE,TRUE,FALSE
yqiB,0.208037825,16.18948177,FALSE,TRUE,FALSE
nudF,0.204761905,15.89033071,FALSE,TRUE,FALSE
tolC,0.207152497,16.10879915,FALSE,TRUE,FALSE
ygiB,0.232142857,18.34336364,FALSE,TRUE,FALSE
ygiC,0.222222222,17.4664758,FALSE,TRUE,FALSE
ygiD,0.263624842,21.05049905,FALSE,TRUE,FALSE
zupT,0.30620155,24.56431815,FALSE,TRUE,FALSE
ribB,0.051987768,-2.23234331,FALSE,FALSE,TRUE
yqiC,0.264604811,21.13312427,FALSE,TRUE,FALSE
ygiL,0.416666667,33.14909735,FALSE,TRUE,FALSE
